genres,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Adventure|Comedy|Fantasy|Romance|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0
Adventure|Comedy|Fantasy|Sci-Fi,0.0,0.0,0.0,4.5,3.888888888888889,3.0,3.625,3.6666666666666665,4.0,3.6,3.125,3.5,3.625,3.1,3.0,3.0,3.0,0.0,0.0,3.25,0.0,3.8,2.5
Adventure|Comedy|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,3.5,2.5
Adventure|Comedy|Horror|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Adventure|Comedy|Musical,0.0,0.0,0.0,3.2,2.4444444444444446,3.3333333333333335,3.0,3.2,2.6,0.0,3.5,2.75,3.5,3.6,0.0,0.0,3.8333333333333335,0.0,3.0,3.3333333333333335,0.0,4.0,2.6666666666666665
Adventure|Comedy|Musical|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Adventure|Comedy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5
Adventure|Comedy|Mystery|Romance,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.25,3.0,1.25,0.0,2.625,3.0,0.0,1.5,1.0,0.0,0.0,3.5,3.0,2.5,2.25,3.0
Adventure|Comedy|Romance,0.0,0.0,0.0,2.6666666666666665,3.2,3.5,3.5,3.375,3.5,3.0,0.0,3.625,2.0,3.2,3.0,0.0,3.0,0.0,4.25,3.625,3.5,2.625,3.4166666666666665
Adventure|Comedy|Romance|War,3.0,0.0,0.0,4.333333333333333,4.083333333333333,4.333333333333333,4.4,3.0,3.0,0.0,0.0,4.0,4.0,4.25,0.0,0.0,4.0,0.0,4.0,3.5,0.0,1.0,3.5
Adventure|Comedy|Sci-Fi,4.0,4.333333333333333,3.5,4.125,3.5833333333333335,3.566666666666667,3.735294117647059,3.6481481481481484,3.4210526315789473,3.161290322580645,3.3333333333333335,3.3857142857142857,3.607142857142857,3.75,3.380952380952381,3.7083333333333335,3.760869565217391,4.666666666666667,4.7,3.685185185185185,4.166666666666667,3.8375,3.4166666666666665
Adventure|Comedy|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,4.25,3.0,0.0,0.0,0.0,3.75,3.0,4.583333333333333,4.25,1.5
Adventure|Comedy|Sci-Fi|Western,0.0,0.0,2.0,3.0,3.375,4.0,3.2,3.3333333333333335,3.0,2.25,2.75,3.0,4.0,3.625,3.625,0.0,3.875,4.75,5.0,3.6666666666666665,3.5714285714285716,3.9285714285714284,3.0
Adventure|Comedy|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,3.75,1.5,0.0
Adventure|Comedy|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Adventure|Comedy|Western,3.25,3.0,3.5,3.4285714285714284,3.2,3.25,3.6666666666666665,4.0,3.111111111111111,2.35,2.5,3.0,3.5,3.0,4.0,0.0,3.1666666666666665,1.0,0.0,0.0,0.0,2.3333333333333335,2.75
Adventure|Crime|Drama,0.0,0.0,0.0,0.0,3.6,3.3333333333333335,3.5,4.0,2.875,5.0,3.4,3.25,4.0,3.75,0.0,4.0,4.166666666666667,0.0,0.0,4.5,4.0,2.75,3.0
Adventure|Crime|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Crime|Drama|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Crime|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.0,0.0,0.0,2.5
Adventure|Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.75,3.1666666666666665,4.0,0.0,0.0,3.5,0.0,0.0
Adventure|Documentary|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Documentary|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Drama,3.0,4.0,4.333333333333333,3.6,3.7017543859649122,3.5789473684210527,3.909090909090909,3.4583333333333335,3.5833333333333335,3.630434782608696,3.75,3.4523809523809526,3.9375,3.1785714285714284,4.3,4.2272727272727275,3.8055555555555554,4.25,3.4166666666666665,3.625,4.0,3.532258064516129,3.7222222222222223
Adventure|Drama|Fantasy,0.0,0.0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.25,5.0,5.0,0.0,4.0,3.75,3.9166666666666665,3.5,3.5416666666666665
Adventure|Drama|Fantasy|Horror|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Adventure|Drama|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9545454545454546,3.625,4.0,3.5,3.25,4.0,0.0,4.0,4.166666666666667,3.4375,3.875,4.0
Adventure|Drama|Fantasy|Mystery|Sci-Fi,3.5,4.0,0.0,5.0,3.3333333333333335,4.0,4.333333333333333,4.166666666666667,4.0,4.2,3.0,4.75,0.0,4.333333333333333,3.75,5.0,5.0,3.5,3.5,3.5,0.0,3.5,0.0
Adventure|Drama|Fantasy|Romance,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,2.5,0.0,3.0,4.25,3.5,0.0,0.0,2.5,0.0,3.8333333333333335,1.75,3.0,3.25,2.8333333333333335
Adventure|Drama|Fantasy|Romance|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.5
Adventure|Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
Adventure|Drama|Horror|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Adventure|Drama|Horror|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Drama|Horror|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,3.0,0.0,3.5,0.0,0.0,0.0,0.0,2.5,0.0,4.333333333333333,0.0
Adventure|Drama|IMAX,3.9210526315789473,4.333333333333333,4.333333333333333,4.125,4.181818181818182,4.5,3.5,2.5,4.125,3.590909090909091,3.857142857142857,3.1,3.9375,3.6,4.333333333333333,3.5,3.2857142857142856,3.9444444444444446,4.5,3.6666666666666665,3.75,3.2333333333333334,3.15
Adventure|Drama|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Drama|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.6666666666666665,0.0,0.0,3.25,0.0,4.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Drama|Romance,0.0,0.0,0.0,3.5,2.727272727272727,3.0,3.2,3.3333333333333335,3.5,3.25,3.1666666666666665,3.4,3.5833333333333335,2.5,3.0,0.0,2.0,0.0,1.0,2.125,4.0,3.375,2.75
Adventure|Drama|Romance|Sci-Fi,0.0,0.0,0.0,0.0,3.125,4.0,3.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.8333333333333335,3.5
Adventure|Drama|Romance|Thriller|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
Adventure|Drama|Romance|War,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Drama|Sci-Fi,3.433333333333333,2.8,3.0,4.125,3.617021276595745,4.0,3.5384615384615383,3.8529411764705883,3.611111111111111,3.6944444444444446,3.0416666666666665,3.4285714285714284,3.5357142857142856,3.710526315789474,3.1666666666666665,4.333333333333333,3.676470588235294,3.5,4.666666666666667,3.9,3.8870967741935485,3.9375,3.775
Adventure|Drama|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,2.75,0.0,0.0,4.0,0.0,0.0,3.0,3.75,4.5,0.0
Adventure|Drama|Thriller,0.0,0.0,0.0,4.0,3.5,3.8333333333333335,4.0,3.5,3.625,3.3333333333333335,3.5,3.4166666666666665,3.4,3.5,3.875,3.5,4.0,3.1666666666666665,4.5,3.4,3.676470588235294,3.6666666666666665,2.9285714285714284
Adventure|Drama|Thriller|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,4.5,4.5,3.4285714285714284,4.0
Adventure|Drama|War,3.8,4.333333333333333,0.0,4.4,4.375,3.4285714285714284,4.0,4.357142857142857,3.8076923076923075,3.6923076923076925,4.4,3.5,4.285714285714286,3.8,0.0,4.625,3.5,3.1666666666666665,2.5,2.5,4.333333333333333,3.55,3.7
Adventure|Drama|War|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.5
Adventure|Drama|Western,3.8266666666666667,4.25,5.0,4.5,3.7142857142857144,4.25,3.8333333333333335,4.5,3.5,3.25,4.625,3.25,3.857142857142857,3.3333333333333335,3.6666666666666665,4.5,4.1,3.3333333333333335,5.0,4.0,3.75,4.333333333333333,3.5
Adventure|Fantasy,0.0,0.0,0.0,4.333333333333333,4.0,3.75,4.318181818181818,3.7717391304347827,3.966666666666667,3.7794117647058822,3.9651162790697674,3.6142857142857143,4.066666666666666,3.9761904761904763,3.46,3.9444444444444446,3.935483870967742,4.15,3.7083333333333335,3.9927536231884058,3.701923076923077,3.824561403508772,3.8981481481481484
Adventure|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.5,3.857142857142857,3.6666666666666665,3.125,3.75,3.65,4.416666666666667,3.6875,3.5166666666666666,3.4054054054054053,3.5208333333333335,3.9464285714285716
Adventure|Fantasy|Musical,0.0,0.0,0.0,4.5,3.4285714285714284,3.5,3.5,3.6666666666666665,3.75,3.5,4.5,3.6666666666666665,4.5,4.625,3.3333333333333335,4.0,0.0,3.5,0.0,3.0,0.0,3.75,5.0
Adventure|Fantasy|Musical|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Adventure|Fantasy|Mystery|Romance|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,3.875,3.375,3.8333333333333335,0.0,4.0,3.9375,3.9,3.8076923076923075,4.055555555555555
Adventure|Fantasy|Romance,0.0,0.0,0.0,0.0,3.5384615384615383,3.0,3.5,2.1666666666666665,3.0,0.0,0.0,2.5,3.0,4.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,3.3333333333333335,0.0
Adventure|Fantasy|Romance|Sci-Fi|Thriller,0.0,0.0,0.0,5.0,2.2857142857142856,3.0,2.5,0.0,0.0,2.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0
Adventure|Fantasy|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Adventure|Fantasy|Thriller|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,4.285714285714286,3.4285714285714284,4.0,3.5,3.375,0.0,3.8,4.0,3.75,3.8,3.6666666666666665,3.888888888888889,4.125
Adventure|Film-Noir|Sci-Fi|Thriller,0.0,0.0,0.0,2.0,3.5,0.0,4.333333333333333,4.166666666666667,3.5,4.083333333333333,3.5,4.25,4.5,4.0,3.5,0.0,3.6666666666666665,0.0,4.5,4.0,4.75,2.5,4.5
Adventure|Horror|Sci-Fi,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Adventure|Mystery|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335
Adventure|Mystery|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Adventure|Romance,0.0,0.0,2.0,4.0,2.25,0.0,3.5,1.8333333333333333,3.0,4.0,0.0,3.75,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,2.25,2.0
Adventure|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Adventure|Romance|Sci-Fi|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.6,3.0,2.5833333333333335,2.75
Adventure|Romance|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.1666666666666665,3.1666666666666665,2.0,2.5,0.0,3.0,3.5,2.5,0.0,0.0
Adventure|Sci-Fi,2.0,3.0,2.0,4.0,2.7586206896551726,2.3333333333333335,3.25,2.9,2.5,3.1,3.5,3.75,3.5,3.6153846153846154,4.0,3.5,3.375,3.5,2.5,3.5,3.3,3.1666666666666665,2.9444444444444446
Adventure|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,2.75,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,3.5625,3.5,3.9
Adventure|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
Adventure|Thriller|Western,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure|War|Western,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Adventure|Western,0.0,0.0,0.0,3.3333333333333335,4.5,4.25,4.0,2.0,3.5,3.1666666666666665,0.0,3.0,0.0,3.1,4.5,4.0,0.0,0.0,0.0,0.0,4.0,2.6666666666666665,3.0
Animation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.8333333333333335,3.75,2.8333333333333335,4.204545454545454
Animation|Children,3.6153846153846154,2.0,0.0,1.0,3.642857142857143,3.0,3.1666666666666665,3.25,2.5,2.7,3.25,3.066666666666667,4.5,2.55,3.0,4.0,3.7142857142857144,3.25,3.375,3.909090909090909,4.0,3.85,3.3076923076923075
Animation|Children|Comedy,4.5,4.5,0.0,4.5,3.6666666666666665,3.125,3.2222222222222223,3.625,3.875,2.966666666666667,4.055555555555555,3.4210526315789473,3.611111111111111,3.875,3.5,4.5,3.642857142857143,3.625,2.9,3.0689655172413794,3.46875,3.0961538461538463,3.490566037735849
Animation|Children|Comedy|Crime,0.0,5.0,2.0,5.0,4.333333333333333,4.0,4.333333333333333,4.6,4.25,4.083333333333333,4.333333333333333,3.875,4.75,3.75,0.0,4.0,3.5,4.5,3.25,3.6785714285714284,3.888888888888889,3.466666666666667,3.2142857142857144
Animation|Children|Comedy|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Animation|Children|Comedy|Drama|Fantasy,0.0,0.0,0.0,0.0,2.5,2.5,2.0,0.0,3.0,3.5,0.0,3.0,1.5,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
Animation|Children|Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Animation|Children|Comedy|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.75,0.0,3.25,4.3
Animation|Children|Comedy|Fantasy|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Animation|Children|Comedy|Fantasy|Musical|Romance,4.5,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,4.0,0.0
Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.666666666666667,0.0,0.0,4.4,4.0,3.3333333333333335,3.5
Animation|Children|Comedy|Horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Animation|Children|Comedy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.0,4.166666666666667,3.375,2.8333333333333335,3.5833333333333335
Animation|Children|Comedy|Musical,0.0,0.0,0.0,4.25,3.727272727272727,3.0,4.0,4.166666666666667,3.0,0.0,3.6666666666666665,2.6666666666666665,3.5,3.6666666666666665,0.0,0.0,3.8,0.0,0.5,3.2,4.166666666666667,4.166666666666667,3.5555555555555554
Animation|Children|Comedy|Musical|Romance,0.0,0.0,0.0,4.333333333333333,3.5833333333333335,4.333333333333333,0.0,4.25,2.625,2.5714285714285716,3.625,2.7142857142857144,3.0,4.0,3.25,0.0,4.5,0.0,4.5,3.5,3.1666666666666665,3.4,3.125
Animation|Children|Comedy|Musical|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Animation|Children|Comedy|Romance,2.6,0.0,0.0,4.0,3.142857142857143,4.2,3.75,4.25,3.0,3.0,3.5,2.9166666666666665,3.5,2.8333333333333335,0.0,1.75,3.7,3.0,0.0,3.375,3.3333333333333335,3.6,2.75
Animation|Children|Drama,3.0,2.0,0.0,0.0,3.888888888888889,3.8333333333333335,4.0,4.0,0.0,4.5,3.0,3.5384615384615383,4.0,3.3333333333333335,2.75,2.875,4.277777777777778,5.0,5.0,3.4375,3.65625,3.3125,4.035714285714286
Animation|Children|Drama|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.4,3.6666666666666665,3.5,3.8333333333333335,4.5,0.0,5.0,4.5,4.0,4.75,3.75,3.625,4.0,3.8333333333333335
Animation|Children|Drama|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.5
Animation|Children|Drama|Fantasy|Musical,3.9473684210526314,0.0,0.0,3.0,3.875,3.6666666666666665,4.0,4.5,3.5,3.7,3.0625,3.0,3.0,3.8333333333333335,3.0,0.0,4.166666666666667,3.0,0.0,3.5,1.75,3.8,0.0
Animation|Children|Drama|Musical,3.0,2.0,0.0,0.0,3.6666666666666665,3.0,3.5,3.25,0.0,3.5,3.25,2.6666666666666665,2.75,3.5,0.0,5.0,4.0,0.0,0.0,3.8333333333333335,1.5,4.0,0.0
Animation|Children|Drama|Musical|Romance,3.5555555555555554,3.4285714285714284,0.0,0.0,3.125,3.3333333333333335,3.0,3.6666666666666665,2.5,2.625,3.35,2.875,1.6666666666666667,3.0,3.5,0.0,3.4166666666666665,3.5,3.8333333333333335,3.1,3.1,2.6666666666666665,3.5
Animation|Children|Fantasy,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.5,0.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.875,0.0,4.0,3.5
Animation|Children|Fantasy|IMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.25,0.0,4.0,3.0,4.0,3.5,3.375
Animation|Children|Fantasy|Musical,3.5555555555555554,4.0,4.0,3.125,3.918918918918919,3.2,3.6666666666666665,4.166666666666667,3.227272727272727,3.423076923076923,3.25,3.235294117647059,3.7,3.357142857142857,3.5714285714285716,3.75,4.125,2.0,2.25,3.55,3.6818181818181817,3.5208333333333335,3.8
Animation|Children|Fantasy|Musical|Romance,3.3333333333333335,3.0,0.0,5.0,3.8333333333333335,3.0,4.0,4.125,0.0,4.0,3.5,2.5,2.8333333333333335,3.75,3.5,3.75,4.0,3.0,0.0,4.0,2.8333333333333335,3.125,3.5
Animation|Children|Fantasy|Musical|Romance|IMAX,3.7636363636363637,4.0,5.0,4.0,4.2,3.6666666666666665,4.333333333333333,4.75,3.125,3.75,3.5,3.0,3.0833333333333335,3.875,3.6666666666666665,4.5,4.1875,4.0,0.0,3.75,3.7,3.625,3.5
Animation|Children|Fantasy|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.5
Animation|Children|Fantasy|War,0.0,0.0,0.0,0.0,2.6666666666666665,2.5,3.5,3.5,0.0,0.0,0.0,2.75,2.5,0.0,0.0,4.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0
Animation|Children|Musical,3.3333333333333335,3.0,0.0,4.0,3.909090909090909,3.3333333333333335,3.0,3.3333333333333335,3.0,3.3333333333333335,1.5,3.1,0.0,3.3333333333333335,0.0,0.0,3.5,3.0,0.0,4.0,4.0,3.6666666666666665,3.0
Animation|Children|Musical|IMAX,0.0,0.0,0.0,0.0,3.5,3.0,4.0,4.5,0.0,0.0,0.0,0.0,4.25,4.0,4.0,0.0,5.0,0.0,0.0,3.25,3.25,0.0,0.0
Animation|Children|Mystery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Animation|Comedy,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.75,0.0,5.0,3.5,3.9705882352941178,3.875,3.4375,3.0,3.5,3.0,4.0,3.5,3.411764705882353,3.5625,3.517857142857143,3.4305555555555554
Animation|Comedy|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,3.75,4.25,3.5,5.0
Animation|Comedy|Drama|Fantasy,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Animation|Comedy|Drama|Fantasy|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.0
Animation|Comedy|Drama|Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
Animation|Comedy|Drama|Romance|Sci-Fi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,4.5,4.166666666666667,3.0
Animation|Comedy|Fantasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.875,3.4,2.8333333333333335,2.6666666666666665,3.3333333333333335,3.5,4.0,0.0,3.8333333333333335,0.0,4.5,3.5,3.625,3.0,4.125
Animation|Comedy|Fantasy|Musical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,4.25,3.5,0.0,3.75,0.0,0.0,0.0,0.0,3.0,5.0
